stringId_A,stringId_B,combined_score
ENSP00000299106,ENSP00000496954,0.72
ENSP00000299106,ENSP00000397459,0.72
ENSP00000299106,ENSP00000454623,0.5
ENSP00000299106,ENSP00000379350,0.527
ENSP00000299106,ENSP00000380227,0.5235000000000001
ENSP00000299106,ENSP00000357005,0.9094
ENSP00000299106,ENSP00000383376,0.9454385000000001
ENSP00000299106,ENSP00000496959,0.9321736
ENSP00000299106,ENSP00000348416,0.93344800000000006
ENSP00000299106,ENSP00000380948,0.9042
ENSP00000300404,ENSP00000379438,0.7605
ENSP00000300574,ENSP00000336829,0.5
ENSP00000300574,ENSP00000498441,0.521
ENSP00000300574,ENSP00000306099,0.5
ENSP00000300574,ENSP00000479719,0.521
ENSP00000300574,ENSP00000358866,0.459688
ENSP00000300574,ENSP00000330382,0.5
ENSP00000300574,ENSP00000316338,0.521
ENSP00000300574,ENSP00000496577,0.606
ENSP00000300574,ENSP00000454623,0.65
ENSP00000300574,ENSP00000358723,0.5365
ENSP00000300574,ENSP00000367316,0.65
ENSP00000300574,ENSP00000349252,0.6654
ENSP00000300574,ENSP00000358310,0.65
ENSP00000300574,ENSP00000496959,0.6654
ENSP00000300574,ENSP00000380227,0.6647000000000001
ENSP00000300574,ENSP00000348461,0.5745
ENSP00000300574,ENSP00000327290,0.65
ENSP00000300574,ENSP00000380948,0.6696
ENSP00000300574,ENSP00000369375,0.6818500000000001
ENSP00000300574,ENSP00000346839,0.5245
ENSP00000300574,ENSP00000386896,0.66715
ENSP00000300574,ENSP00000452786,0.6689
ENSP00000300574,ENSP00000379350,0.6818500000000001
ENSP00000300574,ENSP00000452796,0.616
ENSP00000300574,ENSP00000400175,0.5569999999999999
ENSP00000300574,ENSP00000501150,0.742645
ENSP00000300574,ENSP00000364898,0.54495
ENSP00000300574,ENSP00000315190,0.66715
ENSP00000300574,ENSP00000351209,0.697425
ENSP00000300574,ENSP00000368759,0.6626380000000001
ENSP00000300574,ENSP00000303507,0.9424645
ENSP00000300574,ENSP00000380638,0.9042
ENSP00000300574,ENSP00000346300,0.906
ENSP00000300574,ENSP00000341189,0.979132
ENSP00000300574,ENSP00000361423,0.9986784
ENSP00000300574,ENSP00000485033,0.9909568
ENSP00000300574,ENSP00000361264,0.9912115
ENSP00000300574,ENSP00000362680,0.9755962
ENSP00000301272,ENSP00000310448,0.623
ENSP00000301945,ENSP00000352138,0.646444
ENSP00000302599,ENSP00000305603,0.9
ENSP00000302599,ENSP00000351602,0.9
ENSP00000302599,ENSP00000419411,0.9047000000000001
ENSP00000302599,ENSP00000312021,0.9059
ENSP00000302621,ENSP00000422533,0.514
ENSP00000302625,ENSP00000377508,0.40591
ENSP00000302625,ENSP00000486891,0.78044885
ENSP00000302625,ENSP00000324806,0.992574
ENSP00000302625,ENSP00000495360,0.9876467
ENSP00000302846,ENSP00000362680,0.768475
ENSP00000303231,ENSP00000357005,0.46987999999999996
ENSP00000303231,ENSP00000474412,0.4282
ENSP00000303231,ENSP00000499900,0.5
ENSP00000303231,ENSP00000431885,0.54
ENSP00000303231,ENSP00000371067,0.56254
ENSP00000303231,ENSP00000398698,0.4498
ENSP00000303231,ENSP00000385675,0.48340000000000005
ENSP00000303231,ENSP00000370698,0.65
ENSP00000303231,ENSP00000327801,0.75
ENSP00000303231,ENSP00000470788,0.9618248
ENSP00000303507,ENSP00000365569,0.4
ENSP00000303507,ENSP00000358770,0.4294
ENSP00000303507,ENSP00000339191,0.4
ENSP00000303507,ENSP00000378368,0.4354
ENSP00000303507,ENSP00000377508,0.4396000000000001
ENSP00000303507,ENSP00000359552,0.45681400000000005
ENSP00000303507,ENSP00000317985,0.4545148000000001
ENSP00000303507,ENSP00000376197,0.4
ENSP00000303507,ENSP00000382697,0.4545148000000001
ENSP00000303507,ENSP00000304283,0.523072
ENSP00000303507,ENSP00000348461,0.6775156
ENSP00000303507,ENSP00000497733,0.6382540000000001
ENSP00000303507,ENSP00000400175,0.6740884
ENSP00000303507,ENSP00000355771,0.576144
ENSP00000303507,ENSP00000346300,0.9642424
ENSP00000303507,ENSP00000361423,0.9758829
ENSP00000304283,ENSP00000458162,0.46789120000000006
ENSP00000304283,ENSP00000459615,0.5517964
ENSP00000304283,ENSP00000376197,0.5625
ENSP00000304283,ENSP00000338967,0.475
ENSP00000304283,ENSP00000339191,0.5850525
ENSP00000304283,ENSP00000366283,0.606262
ENSP00000304283,ENSP00000342858,0.587875
ENSP00000304283,ENSP00000337907,0.585
ENSP00000304283,ENSP00000420091,0.6074999999999999
ENSP00000304283,ENSP00000360305,0.59796
ENSP00000304283,ENSP00000480359,0.61645384
ENSP00000304283,ENSP00000361264,0.6336444999999999
ENSP00000304283,ENSP00000351209,0.6337435
ENSP00000304283,ENSP00000331983,0.61912
ENSP00000304283,ENSP00000379350,0.64466
ENSP00000304283,ENSP00000397459,0.75806348
ENSP00000304283,ENSP00000496954,0.9055
ENSP00000304283,ENSP00000382004,0.9078
ENSP00000304283,ENSP00000384273,0.9169278000000001
ENSP00000304283,ENSP00000380638,0.9109
ENSP00000304283,ENSP00000442736,0.9201714
ENSP00000304283,ENSP00000348461,0.92088
ENSP00000304283,ENSP00000361423,0.921324
ENSP00000304283,ENSP00000352288,0.9259765
ENSP00000304283,ENSP00000357883,0.9243055
ENSP00000304283,ENSP00000362680,0.924261
ENSP00000304283,ENSP00000479719,0.9206
ENSP00000304283,ENSP00000400175,0.9273518000000001
ENSP00000304283,ENSP00000495631,0.927821
ENSP00000304283,ENSP00000497733,0.9272696
ENSP00000304283,ENSP00000485033,0.9373986
ENSP00000304283,ENSP00000314067,0.9399309
ENSP00000304283,ENSP00000316338,0.9414792000000001
ENSP00000304283,ENSP00000501150,0.95536
ENSP00000304283,ENSP00000469413,0.9937556
ENSP00000304408,ENSP00000381949,0.4444
ENSP00000304408,ENSP00000352798,0.46299999999999997
ENSP00000304408,ENSP00000327801,0.5477995
ENSP00000304408,ENSP00000497653,0.4264
ENSP00000304408,ENSP00000362776,0.65822
ENSP00000304408,ENSP00000363840,0.7485599999999999
ENSP00000304408,ENSP00000369889,0.73232
ENSP00000304408,ENSP00000346839,0.4746500000000001
ENSP00000304408,ENSP00000379350,0.9126920000000001
ENSP00000304408,ENSP00000325527,0.5990550000000001
ENSP00000304408,ENSP00000360882,0.94008
ENSP00000304408,ENSP00000364000,0.97368
ENSP00000305529,ENSP00000324890,0.44021
ENSP00000305529,ENSP00000497102,0.467109
ENSP00000305529,ENSP00000323280,0.41100000000000003
ENSP00000305529,ENSP00000354566,0.43300000000000005
ENSP00000305529,ENSP00000364898,0.9183928
ENSP00000305529,ENSP00000478763,0.964736
ENSP00000305529,ENSP00000355361,0.9489074
ENSP00000305603,ENSP00000351602,0.9
ENSP00000305603,ENSP00000419411,0.9
ENSP00000305603,ENSP00000436047,0.9042
ENSP00000305603,ENSP00000312021,0.9049
ENSP00000305988,ENSP00000380855,0.438238
ENSP00000305988,ENSP00000378856,0.501
ENSP00000305988,ENSP00000371958,0.53058
ENSP00000305988,ENSP00000359077,0.9061
ENSP00000305988,ENSP00000323280,0.9803000000000001
ENSP00000306099,ENSP00000362680,0.43300000000000005
ENSP00000306099,ENSP00000358723,0.4
ENSP00000306099,ENSP00000408146,0.46199999999999997
ENSP00000306099,ENSP00000353099,0.43900000000000006
ENSP00000306099,ENSP00000364898,0.5
ENSP00000306099,ENSP00000345347,0.5
ENSP00000306099,ENSP00000454623,0.5
ENSP00000306099,ENSP00000380948,0.5
ENSP00000306099,ENSP00000341189,0.5
ENSP00000306099,ENSP00000357727,0.528
ENSP00000306099,ENSP00000415743,0.5
ENSP00000306099,ENSP00000357721,0.5285
ENSP00000306099,ENSP00000378786,0.797
ENSP00000306099,ENSP00000346839,0.7713407999999999
ENSP00000306099,ENSP00000308938,0.8446899999999999
ENSP00000306099,ENSP00000452786,0.9
ENSP00000306099,ENSP00000498441,0.9999997
ENSP00000306099,ENSP00000336829,0.9999993
ENSP00000306864,ENSP00000359085,0.46475200000000005
ENSP00000306864,ENSP00000422533,0.537814
ENSP00000308576,ENSP00000339191,0.610652
ENSP00000308576,ENSP00000377941,0.6080734999999999
ENSP00000308576,ENSP00000362680,0.58793
ENSP00000308576,ENSP00000352288,0.948685
ENSP00000308753,ENSP00000494750,0.640102
ENSP00000308938,ENSP00000323264,0.405
ENSP00000308938,ENSP00000391826,0.43000000000000005
ENSP00000308938,ENSP00000360170,0.53
ENSP00000308938,ENSP00000376637,0.4252
ENSP00000308938,ENSP00000458585,0.43300000000000005
ENSP00000308938,ENSP00000321326,0.66785
ENSP00000308938,ENSP00000336829,0.658288
ENSP00000308938,ENSP00000498441,0.837
ENSP00000308938,ENSP00000339328,0.76725
ENSP00000308938,ENSP00000361850,0.9
ENSP00000308938,ENSP00000357801,0.5434
ENSP00000308938,ENSP00000346032,0.4
ENSP00000309591,ENSP00000417273,0.4324
ENSP00000309591,ENSP00000371067,0.4823488
ENSP00000309591,ENSP00000417335,0.5
ENSP00000309591,ENSP00000363092,0.62578
ENSP00000309591,ENSP00000326031,0.5777515
ENSP00000309591,ENSP00000341189,0.9042
ENSP00000309591,ENSP00000379350,0.9042
ENSP00000309591,ENSP00000339527,0.9069
ENSP00000309591,ENSP00000358723,0.9188228
ENSP00000309591,ENSP00000357564,0.9042
ENSP00000309591,ENSP00000385523,0.9049
ENSP00000309591,ENSP00000495360,0.9044
ENSP00000309591,ENSP00000400175,0.9257072000000001
ENSP00000309591,ENSP00000324806,0.9653908
ENSP00000309591,ENSP00000384273,0.9764188
ENSP00000309591,ENSP00000338934,0.9055
ENSP00000309591,ENSP00000376475,0.996052
ENSP00000309953,ENSP00000331544,0.595
ENSP00000309953,ENSP00000378957,0.6541334999999999
ENSP00000309953,ENSP00000345008,0.75129
ENSP00000309953,ENSP00000325527,0.551965
ENSP00000309968,ENSP00000379350,0.518208
ENSP00000309968,ENSP00000497653,0.43600000000000005
ENSP00000309968,ENSP00000345731,0.5359700000000001
ENSP00000309968,ENSP00000371958,0.525
ENSP00000309968,ENSP00000364163,0.9078
ENSP00000309968,ENSP00000398698,0.761
ENSP00000309968,ENSP00000498587,0.9078
ENSP00000310094,ENSP00000431926,0.53
ENSP00000311005,ENSP00000408695,0.46512999999999993
ENSP00000311005,ENSP00000418447,0.5124142
ENSP00000312002,ENSP00000364898,0.401122
ENSP00000312002,ENSP00000477713,0.57747
ENSP00000312002,ENSP00000378856,0.9172830000000001
ENSP00000312021,ENSP00000436047,0.9
ENSP00000312021,ENSP00000419411,0.9
ENSP00000312021,ENSP00000351602,0.9059
ENSP00000312652,ENSP00000470788,0.65
ENSP00000312652,ENSP00000370698,0.65
ENSP00000312652,ENSP00000371067,0.5
ENSP00000312652,ENSP00000389814,0.683
ENSP00000312652,ENSP00000335074,0.7605
ENSP00000313169,ENSP00000349436,0.41999999999999993
ENSP00000313169,ENSP00000380638,0.518
ENSP00000313169,ENSP00000367398,0.97168
ENSP00000313391,ENSP00000366109,0.4109440000000001
ENSP00000313391,ENSP00000434034,0.531
ENSP00000313391,ENSP00000351905,0.47210399999999997
ENSP00000313391,ENSP00000376197,0.5449999999999999
ENSP00000313391,ENSP00000473001,0.66724000000000006
ENSP00000313391,ENSP00000447297,0.424388
ENSP00000313875,ENSP00000356016,0.5345
ENSP00000313875,ENSP00000353408,0.9325276
ENSP00000314067,ENSP00000452796,0.4294
ENSP00000314067,ENSP00000339191,0.4
ENSP00000314067,ENSP00000366283,0.470989
ENSP00000314067,ENSP00000361467,0.4354
ENSP00000314067,ENSP00000377508,0.4772008
ENSP00000314067,ENSP00000380638,0.4252
ENSP00000314067,ENSP00000351209,0.4726996
ENSP00000314067,ENSP00000376197,0.45220000000000005
ENSP00000314067,ENSP00000337907,0.49213000000000007
ENSP00000314067,ENSP00000469413,0.4318000000000001
ENSP00000314067,ENSP00000485033,0.44620000000000004
ENSP00000314067,ENSP00000459615,0.5167084
ENSP00000314067,ENSP00000317985,0.5133898
ENSP00000314067,ENSP00000497290,0.527
ENSP00000314067,ENSP00000332118,0.5355
ENSP00000314067,ENSP00000379616,0.523
ENSP00000314067,ENSP00000382697,0.542932
ENSP00000314067,ENSP00000382004,0.5295
ENSP00000314067,ENSP00000358866,0.5554255
ENSP00000314067,ENSP00000379350,0.5899672
ENSP00000314067,ENSP00000495360,0.576808
ENSP00000314067,ENSP00000477713,0.6221512
ENSP00000314067,ENSP00000344666,0.580755
ENSP00000314067,ENSP00000324890,0.5
ENSP00000314067,ENSP00000362680,0.653953
ENSP00000314067,ENSP00000371219,0.7024885000000001
ENSP00000314067,ENSP00000339467,0.7060245
ENSP00000314067,ENSP00000417335,0.9141598
ENSP00000314067,ENSP00000420321,0.9141598
ENSP00000314067,ENSP00000417273,0.960802
ENSP00000314067,ENSP00000348461,0.955696
ENSP00000314067,ENSP00000497733,0.9884938
ENSP00000314067,ENSP00000495631,0.9984258
ENSP00000315190,ENSP00000369677,0.55932
ENSP00000315190,ENSP00000496959,0.55932
ENSP00000315190,ENSP00000458162,0.6668000000000001
ENSP00000315190,ENSP00000407685,0.66505
ENSP00000315190,ENSP00000346300,0.6647000000000001
ENSP00000315190,ENSP00000351209,0.4216240000000001
ENSP00000315190,ENSP00000358866,0.6857
ENSP00000315190,ENSP00000454623,0.7314799999999999
ENSP00000315190,ENSP00000369889,0.66925
ENSP00000315190,ENSP00000377941,0.6759
ENSP00000315190,ENSP00000352798,0.5335
ENSP00000315190,ENSP00000334008,0.7084052000000001
ENSP00000315190,ENSP00000494750,0.6661
ENSP00000315190,ENSP00000367316,0.72
ENSP00000315190,ENSP00000386896,0.5722
ENSP00000315190,ENSP00000362680,0.6901240000000001
ENSP00000315190,ENSP00000339730,0.910603
ENSP00000315190,ENSP00000349252,0.9042
ENSP00000315190,ENSP00000358310,0.9065
ENSP00000315190,ENSP00000327290,0.9083
ENSP00000315190,ENSP00000380227,0.9042
ENSP00000315190,ENSP00000371958,0.659286
ENSP00000315190,ENSP00000380948,0.9192955
ENSP00000315190,ENSP00000341189,0.9102
ENSP00000315190,ENSP00000452786,0.9192955
ENSP00000315190,ENSP00000346839,0.9362092
ENSP00000315190,ENSP00000379350,0.9662125
ENSP00000315477,ENSP00000400175,0.914998
ENSP00000315997,ENSP00000375629,0.796358
ENSP00000315997,ENSP00000364898,0.9239394000000001
ENSP00000315997,ENSP00000365817,0.6360265
ENSP00000315997,ENSP00000379873,0.9788264999999999
ENSP00000315997,ENSP00000366024,0.98602
ENSP00000316338,ENSP00000361423,0.4546
ENSP00000316338,ENSP00000364898,0.5659525000000001
ENSP00000316338,ENSP00000341189,0.5435
ENSP00000316338,ENSP00000400175,0.47078999999999993
ENSP00000316338,ENSP00000362680,0.598222
ENSP00000316338,ENSP00000485033,0.521
ENSP00000316338,ENSP00000417273,0.724096
ENSP00000316338,ENSP00000458162,0.923042
ENSP00000316338,ENSP00000479719,0.8755642
ENSP00000316338,ENSP00000494750,0.9483638
ENSP00000316338,ENSP00000348461,0.9310685
ENSP00000316338,ENSP00000497733,0.9452338
ENSP00000317891,ENSP00000398698,0.99448
ENSP00000317985,ENSP00000376197,0.45164080000000006
ENSP00000317985,ENSP00000377508,0.4588
ENSP00000317985,ENSP00000469413,0.47214220000000007
ENSP00000317985,ENSP00000358770,0.5443912000000001
ENSP00000317985,ENSP00000339191,0.47625400000000007
ENSP00000317985,ENSP00000452786,0.556336
ENSP00000317985,ENSP00000379616,0.5489999999999999
ENSP00000317985,ENSP00000362680,0.5535
ENSP00000317985,ENSP00000380638,0.59683
ENSP00000317985,ENSP00000365569,0.4252
ENSP00000317985,ENSP00000416523,0.5468660000000001
ENSP00000317985,ENSP00000477713,0.4408000000000001
ENSP00000317985,ENSP00000378368,0.623506
ENSP00000317985,ENSP00000341189,0.5990949999999999
ENSP00000317985,ENSP00000371219,0.640249
ENSP00000317985,ENSP00000359552,0.660364
ENSP00000317985,ENSP00000357883,0.9103272
ENSP00000317985,ENSP00000326031,0.9138268
ENSP00000317985,ENSP00000384273,0.9188248
ENSP00000317985,ENSP00000361021,0.915102
ENSP00000317985,ENSP00000495360,0.9137688
ENSP00000317985,ENSP00000382697,0.9823705
ENSP00000317985,ENSP00000400175,0.9581392
ENSP00000318142,ENSP00000351602,0.9
ENSP00000320147,ENSP00000495360,0.652744
ENSP00000320147,ENSP00000383042,0.689327
ENSP00000320866,ENSP00000366024,0.9102
ENSP00000320866,ENSP00000365817,0.9331648
ENSP00000320866,ENSP00000327801,0.960169
ENSP00000320866,ENSP00000379873,0.9931476
ENSP00000321326,ENSP00000335074,0.5
ENSP00000321326,ENSP00000339191,0.55214
ENSP00000321326,ENSP00000362680,0.542
ENSP00000321326,ENSP00000355627,0.9095603
ENSP00000323264,ENSP00000348416,0.9294112
ENSP00000323280,ENSP00000359663,0.4709619999999999
ENSP00000323280,ENSP00000477713,0.4265439999999999
ENSP00000323280,ENSP00000324890,0.493687
ENSP00000323280,ENSP00000354566,0.684
ENSP00000323856,ENSP00000358866,0.40020599999999995
ENSP00000323856,ENSP00000386896,0.54
ENSP00000323856,ENSP00000497653,0.591093
ENSP00000324806,ENSP00000496954,0.5135338
ENSP00000324806,ENSP00000377508,0.404
ENSP00000324806,ENSP00000376475,0.490668
ENSP00000324806,ENSP00000339191,0.523
ENSP00000324806,ENSP00000327760,0.426547
ENSP00000324806,ENSP00000326031,0.6249469999999999
ENSP00000324806,ENSP00000494750,0.4866400000000001
ENSP00000324806,ENSP00000382004,0.411331
ENSP00000324806,ENSP00000418447,0.832384
ENSP00000324806,ENSP00000332973,0.56941
ENSP00000324806,ENSP00000433623,0.984173
ENSP00000324806,ENSP00000451828,0.9938798
ENSP00000324806,ENSP00000495360,0.9991486
ENSP00000324890,ENSP00000348461,0.42880000000000007
ENSP00000324890,ENSP00000497733,0.5429999999999999
ENSP00000324890,ENSP00000362680,0.43420000000000003
ENSP00000324890,ENSP00000451828,0.5429999999999999
ENSP00000324890,ENSP00000501150,0.9057000000000001
ENSP00000324890,ENSP00000477713,0.5506
ENSP00000325527,ENSP00000452786,0.5805845
ENSP00000325527,ENSP00000379350,0.597808
ENSP00000325527,ENSP00000378957,0.475738
ENSP00000325527,ENSP00000364000,0.8143940000000001
ENSP00000325527,ENSP00000360882,0.569322
ENSP00000325527,ENSP00000346839,0.41935999999999996
ENSP00000326031,ENSP00000417273,0.42464
ENSP00000326031,ENSP00000351905,0.5455
ENSP00000326031,ENSP00000447297,0.5700430000000001
ENSP00000326031,ENSP00000452796,0.611
ENSP00000326031,ENSP00000430684,0.56755
ENSP00000326031,ENSP00000494750,0.593545
ENSP00000326031,ENSP00000451828,0.688856
ENSP00000326031,ENSP00000363092,0.9061
ENSP00000326031,ENSP00000382697,0.9140086000000001
ENSP00000326031,ENSP00000419465,0.9535912
ENSP00000327290,ENSP00000496959,0.55932
ENSP00000327290,ENSP00000369677,0.5791
ENSP00000327290,ENSP00000346300,0.65
ENSP00000327290,ENSP00000458162,0.65
ENSP00000327290,ENSP00000407685,0.65
ENSP00000327290,ENSP00000358866,0.6769499999999999
ENSP00000327290,ENSP00000362680,0.68115
ENSP00000327290,ENSP00000377941,0.6696
ENSP00000327290,ENSP00000334008,0.6973746000000001
ENSP00000327290,ENSP00000494750,0.65
ENSP00000327290,ENSP00000339730,0.6844680000000001
ENSP00000327290,ENSP00000454623,0.72
ENSP00000327290,ENSP00000369889,0.66505
ENSP00000327290,ENSP00000386896,0.5699000000000001
ENSP00000327290,ENSP00000367316,0.7477199999999999
ENSP00000327290,ENSP00000341189,0.8084
ENSP00000327290,ENSP00000346839,0.6885
ENSP00000327290,ENSP00000349252,0.9
ENSP00000327290,ENSP00000380227,0.9065
ENSP00000327290,ENSP00000380948,0.918488
ENSP00000327290,ENSP00000358310,0.9082
ENSP00000327290,ENSP00000452786,0.9243356
ENSP00000327290,ENSP00000379350,0.9200828
ENSP00000327760,ENSP00000361423,0.5365
ENSP00000327760,ENSP00000420321,0.5235000000000001
ENSP00000327801,ENSP00000350425,0.4
ENSP00000327801,ENSP00000363840,0.5245
ENSP00000327801,ENSP00000381949,0.5245
ENSP00000327801,ENSP00000362776,0.5245
ENSP00000327801,ENSP00000497653,0.547324
ENSP00000327801,ENSP00000369889,0.5245
ENSP00000327801,ENSP00000352798,0.5369999999999999
ENSP00000327801,ENSP00000360882,0.556834
ENSP00000327801,ENSP00000364000,0.552079
ENSP00000327801,ENSP00000391490,0.53303
ENSP00000328777,ENSP00000357392,0.4
ENSP00000328777,ENSP00000369375,0.65
ENSP00000328777,ENSP00000332118,0.6854715
ENSP00000328777,ENSP00000337451,0.993609
ENSP00000328777,ENSP00000351209,0.9929699
ENSP00000329127,ENSP00000408695,0.622522
ENSP00000329127,ENSP00000406191,0.9055
ENSP00000329991,ENSP00000370698,0.65
ENSP00000329991,ENSP00000470788,0.66715
ENSP00000329991,ENSP00000431885,0.5215000000000001
ENSP00000329991,ENSP00000499900,0.5
ENSP00000329991,ENSP00000369581,0.638
ENSP00000330382,ENSP00000501150,0.4
ENSP00000330382,ENSP00000361264,0.5305
ENSP00000330382,ENSP00000346300,0.5
ENSP00000330382,ENSP00000417273,0.5
ENSP00000330382,ENSP00000339730,0.529
ENSP00000330382,ENSP00000470788,0.65
ENSP00000330382,ENSP00000362680,0.4486
ENSP00000330382,ENSP00000370698,0.65
ENSP00000330382,ENSP00000351209,0.67345
ENSP00000330382,ENSP00000369375,0.6752
ENSP00000330382,ENSP00000376637,0.9
ENSP00000331544,ENSP00000345008,0.6199479999999999
ENSP00000331544,ENSP00000378957,0.720973
ENSP00000331544,ENSP00000346839,0.42976000000000003
ENSP00000331678,ENSP00000373489,0.4507779999999999
ENSP00000331678,ENSP00000377508,0.702025
ENSP00000331736,ENSP00000398632,0.675316
ENSP00000331746,ENSP00000500990,0.4
ENSP00000331746,ENSP00000381448,0.4
ENSP00000331746,ENSP00000350425,0.4294
ENSP00000331746,ENSP00000498441,0.45820000000000005
ENSP00000331746,ENSP00000362680,0.5
ENSP00000331983,ENSP00000458162,0.45100671999999997
ENSP00000331983,ENSP00000480359,0.55932
ENSP00000331983,ENSP00000397459,0.54
ENSP00000331983,ENSP00000360305,0.5620800000000001
ENSP00000331983,ENSP00000469413,0.644368
ENSP00000331983,ENSP00000496954,0.56254
ENSP00000332118,ENSP00000495631,0.5
ENSP00000332118,ENSP00000428184,0.5469999999999999
ENSP00000332118,ENSP00000337451,0.542555
ENSP00000332118,ENSP00000362680,0.5544925
ENSP00000332118,ENSP00000348461,0.58793
ENSP00000332118,ENSP00000351209,0.531
ENSP00000332118,ENSP00000357392,0.594551
ENSP00000332118,ENSP00000361423,0.9113818
ENSP00000332973,ENSP00000352420,0.42999999999999994
ENSP00000332973,ENSP00000400341,0.5
ENSP00000332973,ENSP00000378332,0.516
ENSP00000332973,ENSP00000365380,0.5722119999999999
ENSP00000332973,ENSP00000376436,0.470981
ENSP00000332973,ENSP00000419465,0.8500000000000001
ENSP00000332973,ENSP00000368759,0.7477199999999999
ENSP00000332973,ENSP00000364163,0.9293
ENSP00000332973,ENSP00000339527,0.965596
ENSP00000332973,ENSP00000451828,0.662694
ENSP00000332973,ENSP00000351905,0.9241894
ENSP00000332973,ENSP00000341551,0.9999087
ENSP00000332973,ENSP00000447297,0.9688438
ENSP00000332973,ENSP00000495360,0.9570336
ENSP00000334008,ENSP00000358310,0.6689
ENSP00000334008,ENSP00000380227,0.6868298
ENSP00000334008,ENSP00000367316,0.6914064
ENSP00000334008,ENSP00000386896,0.6871567000000001
ENSP00000334008,ENSP00000452786,0.69934825
ENSP00000334008,ENSP00000379350,0.7193917000000001
ENSP00000334008,ENSP00000342858,0.48707599999999995
ENSP00000334008,ENSP00000458162,0.9063
ENSP00000334008,ENSP00000494750,0.9515648
ENSP00000334008,ENSP00000338127,0.9042
ENSP00000334008,ENSP00000367154,0.8532379999999999
ENSP00000334008,ENSP00000379975,0.9996548
ENSP00000334008,ENSP00000337598,0.9371845
ENSP00000334374,ENSP00000422533,0.549964
ENSP00000334374,ENSP00000392500,0.42413500000000004
ENSP00000334374,ENSP00000353030,0.406
ENSP00000334374,ENSP00000467537,0.406
ENSP00000334374,ENSP00000370593,0.907026
ENSP00000334941,ENSP00000495360,0.628
ENSP00000335062,ENSP00000408146,0.5505
ENSP00000335062,ENSP00000496577,0.51396
ENSP00000335062,ENSP00000393566,0.5475
ENSP00000335062,ENSP00000378786,0.5609999999999999
ENSP00000335062,ENSP00000477713,0.5660000000000001
ENSP00000335062,ENSP00000353099,0.5515
ENSP00000335062,ENSP00000354566,0.5745
ENSP00000335062,ENSP00000370989,0.9984887
ENSP00000335062,ENSP00000380855,0.9977042
ENSP00000335074,ENSP00000355627,0.4
ENSP00000335074,ENSP00000363804,0.75
ENSP00000335074,ENSP00000376637,0.761
ENSP00000335320,ENSP00000486891,0.7382
ENSP00000335320,ENSP00000495360,0.9292
ENSP00000336800,ENSP00000359385,0.72
ENSP00000336829,ENSP00000358723,0.4
ENSP00000336829,ENSP00000362680,0.43600000000000005
ENSP00000336829,ENSP00000356574,0.4
ENSP00000336829,ENSP00000345347,0.5
ENSP00000336829,ENSP00000364898,0.5
ENSP00000336829,ENSP00000341189,0.5
ENSP00000336829,ENSP00000454623,0.5
ENSP00000336829,ENSP00000415743,0.5
ENSP00000336829,ENSP00000380948,0.5
ENSP00000336829,ENSP00000357721,0.532
ENSP00000336829,ENSP00000357727,0.531
ENSP00000336829,ENSP00000346839,0.7747904
ENSP00000336829,ENSP00000452786,0.9512
ENSP00000336829,ENSP00000498441,0.9999997
ENSP00000337451,ENSP00000351209,0.535
ENSP00000337451,ENSP00000361423,0.9344392
ENSP00000337451,ENSP00000357392,0.7871797
ENSP00000337598,ENSP00000494750,0.51616
ENSP00000337598,ENSP00000342858,0.42425499999999994
ENSP00000337598,ENSP00000367154,0.9994617
ENSP00000337598,ENSP00000379975,0.999449
ENSP00000337907,ENSP00000376197,0.4
ENSP00000337907,ENSP00000379350,0.43120000000000003
ENSP00000337907,ENSP00000495631,0.43600000000000005
ENSP00000337907,ENSP00000469413,0.47902
ENSP00000337907,ENSP00000351209,0.45399999999999996
ENSP00000337907,ENSP00000366283,0.46599999999999997
ENSP00000337907,ENSP00000339191,0.48760000000000003
ENSP00000337907,ENSP00000377508,0.5009752000000001
ENSP00000337907,ENSP00000497733,0.5441836
ENSP00000337907,ENSP00000339467,0.585
ENSP00000337907,ENSP00000348461,0.585
ENSP00000337907,ENSP00000345731,0.7694127199999999
ENSP00000338127,ENSP00000344967,0.522
ENSP00000338171,ENSP00000367398,0.42999999999999994
ENSP00000338171,ENSP00000354566,0.5385599999999999
ENSP00000338171,ENSP00000364898,0.44064000000000003
ENSP00000338171,ENSP00000358723,0.9042
ENSP00000338171,ENSP00000477713,0.7015899999999999
ENSP00000338934,ENSP00000377941,0.40118200000000004
ENSP00000338934,ENSP00000496394,0.555967
ENSP00000338934,ENSP00000494788,0.573354
ENSP00000338934,ENSP00000496954,0.8186
ENSP00000338934,ENSP00000345731,0.4029400000000001
ENSP00000338934,ENSP00000400175,0.547912
ENSP00000338934,ENSP00000359077,0.768475
ENSP00000338934,ENSP00000408695,0.9321736
ENSP00000338934,ENSP00000344666,0.547324
ENSP00000338934,ENSP00000458162,0.9136302000000001
ENSP00000338934,ENSP00000494750,0.9202038
ENSP00000338934,ENSP00000398632,0.55552
ENSP00000338934,ENSP00000353408,0.9864064
ENSP00000338934,ENSP00000496414,0.9846128
ENSP00000338967,ENSP00000400175,0.475
ENSP00000339191,ENSP00000366283,0.42700000000000005
ENSP00000339191,ENSP00000358770,0.4366
ENSP00000339191,ENSP00000359552,0.4659508
ENSP00000339191,ENSP00000353030,0.44945100000000004
ENSP00000339191,ENSP00000469413,0.469
